regija,id,ime_oglasa,vrsta_nepremicnine,tip_nepremicnine,zemljisce,velikost,cena,agencija 
posavska ,6257358,BRVI,Posest,Zazidljiva,,1437.0,15.0,Nepremičnine-Sanja Radivojević s.p.
posavska ,6331846,BUČERCA,Hiša,Samostojna,,87.6,39000.0,AXA 1995 d.o.o. PE nepremičnine Krško
posavska ,6331845,BUČERCA,Posest,Zazidljiva,,2510.0,39000.0,AXA 1995 d.o.o. PE nepremičnine Krško
posavska ,6274475,BUŠEČA VAS,Vikend,Zidan,,50.0,20000.0,"FLEKS nepremičnine, Gregor Jarkovič s.p."
posavska ,6252492,CERINA,Vikend,Zidan,,96.0,75000.0,NNRN nepremičnine d.o.o. Novo mesto
posavska ,6330168,CERINA,Vikend,Bivalen,,100.4,39900.0,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. "
posavska ,6298249,CERINA,Poslovni prostor,Drugo,,832.9,80000.0,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. "
posavska ,6093982,"CERINA, ŽEJNO",Vikend,Zidan,,47.0,9800.0,"Moja vila, Tina Dolinar s.p."
posavska ,6202007,CERKLJE OB KRKI,Stanovanje,triinpolsobno,,85.7,99000.0,Nepremičnine-Sanja Radivojević s.p.
posavska ,6313669,CERKLJE OB KRKI,Stanovanje,trisobno,,99.6,109000.0,ECOMM Nives Kočevar s.p.
posavska ,6327122,CERKLJE OB KRKI,Hiša,Samostojna,,105.0,85000.0,NNRN nepremičnine d.o.o. Novo mesto
posavska ,6296508,CERKLJE OB KRKI,Hiša,Samostojna,,105.0,80000.0,Nepremičnine-Sanja Radivojević s.p.
posavska ,6252372,CERKLJE OB KRKI,Hiša,Samostojna,,177.6,160000.0,NNRN nepremičnine d.o.o. Novo mesto
posavska ,6290791,CERKLJE OB KRKI,Posest,Za investicijo,,9598.0,350000.0,NNRN nepremičnine d.o.o. Novo mesto
posavska ,6219061,"CERKLJE OB KRKI, MIRNA, SONČNA LOKACIJA, KRKA",Stanovanje,trisobno,,99.6,109000.0,"Geodet Kralj, geodetske storitve in nepremičnine, Janez Kralj s.p."
posavska ,6289975,CIRNIK,Hiša,Samostojna,,42.2,35000.0,"Nepremičnine in svetovanje Juršič, Blaž Juršič s.p."
posavska ,6250021,CIRNIK,Posest,Kmetijsko zemljišče,,2225.0,5000.0,"NOVDOM Nepremičnine, Aleš Novak s.p."
posavska ,6320461,CUNDROVEC,Hiša,Samostojna,,,74500.0,"DUTB, d.d."
posavska ,5940402,CURNOVEC,Vikend,Bivalen,,36.0,30000.0,Zasebna ponudba
posavska ,6081466,CURNOVEC,Posest,Kmetijsko zemljišče,,45.0,17000.0,Zasebna ponudba
posavska ,6281132,CURNOVEC,Vikend,Bivalen,,71.7,42000.0,"NOVDOM Nepremičnine, Aleš Novak s.p."
posavska ,6273892,CURNOVEC,Vikend,Bivalen,,73.2,48000.0,"NOVDOM Nepremičnine, Aleš Novak s.p."
posavska ,6349248,CURNOVEC,Hiša,Samostojna,,186.1,75000.0,"NOVDOM Nepremičnine, Aleš Novak s.p."
posavska ,6205578,CURNOVEC,Posest,Zazidljiva,,335.0,20000.0,Zasebna ponudba
posavska ,6349250,CURNOVEC,Posest,Zazidljiva,,1660.0,21000.0,"NOVDOM Nepremičnine, Aleš Novak s.p."
posavska ,6277242,ČATEŽ OB SAVI,Počitniški objekt,Počitniška prikolica,,30.0,7000.0,"NOVDOM Nepremičnine, Aleš Novak s.p."
posavska ,6233399,ČATEŽ OB SAVI,Počitniški objekt,Hiša,,37.7,37990.0,AXA 1995 d.o.o. PE nepremičnine Krško
posavska ,6349898,ČATEŽ OB SAVI,Počitniški objekt,Hiša,,39.0,21000.0,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. "
posavska ,6369428,ČATEŽ OB SAVI,Počitniški objekt,Vikend,,42.0,36000.0,Zasebna ponudba
posavska ,6368405,ČATEŽ OB SAVI,Počitniški objekt,Hiša,,44.7,33000.0,Ministrstvo za javno upravo
posavska ,6310495,ČATEŽ OB SAVI,Počitniški objekt,Hiša,,48.1,26000.0,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. "
posavska ,6323746,ČATEŽ OB SAVI,Počitniški objekt,Apartma,,60.0,65000.0,GEOSTAN Katja Leskovar s.p.
posavska ,6288684,ČATEŽ OB SAVI,Počitniški objekt,Apartma,,65.1,39800.0,"NOVDOM Nepremičnine, Aleš Novak s.p."
posavska ,6239940,ČATEŽ OB SAVI,Hiša,Samostojna,,210.0,137000.0,TA-BU nepremičnine d.o.o.
posavska ,6175358,ČATEŽ OB SAVI,Posest,Zazidljiva,,631.0,19000.0,NNRN nepremičnine d.o.o. Novo mesto
posavska ,6298902,ČATEŽ OB SAVI,Posest,Zazidljiva,,800.0,18000.0,Afirmacija d.o.o.
posavska ,6370673,"ČATEŽ OB SAVI, KAMP TERME",Počitniški objekt,Hiša,,38.0,21000.0,Zasebna ponudba
posavska ,6301925,"ČATEŽ OB SAVI, KONČNA Z ATRIJEM",Počitniški objekt,Vikend,,47.0,40000.0,Agencija Vitraž d.o.o.
posavska ,6229885,"ČATEŽ OB SAVI, SAVSKA POT",Hiša,Samostojna,,170.2,228000.0,OBZORJE SGP d.o.o.
posavska ,5591040,"ČATEŽ OB SAVI, TERME",Počitniški objekt,Hiša,,46.0,39900.0,"Nepremičninska družba d.o.o., pe RE/MAX Poetovio"
posavska ,6041543,"ČATEŽ OB SAVI, TERME",Počitniški objekt,Apartma,,46.9,36036.0,"Zavarovalnica Triglav, d.d."
posavska ,6229443,"ČATEŽ OB SAVI, TERME",Počitniški objekt,Apartma,,59.23,63000.0,"Nepremičnine Lunar, Vlado Grbac s.p., PE Izola"
posavska ,6267935,"ČATEŽ OB SAVI, TERME",Počitniški objekt,Hiša,,61.0,29500.0,Borza nepremičnin d.o.o.
posavska ,5806445,"ČATEŽ OB SAVI, TERME",Počitniški objekt,Apartma,,70.0,68700.0,Zasebna ponudba
posavska ,6368399,"ČATEŽ OB SAVI, TOPLIŠKA CESTA 70D",Počitniški objekt,Hiša,,46.0,38000.0,Ministrstvo za javno upravo
posavska ,6367311,"ČATEŽ OB SAVI, TOPLIŠKA CESTA 72B",Počitniški objekt,Hiša,,134.0,43000.0,Zavod za zdravstveno zavarovanje Slovenije
posavska ,6240249,ČREŠNJICE NAD PIJAVŠKIM,Hiša,Drugo,,129.6,5000.0,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. "
posavska ,6354148,ČREŠNJICE PRI CERKLJAH,Hiša,Samostojna,,71.9,65000.0,NNRN nepremičnine d.o.o. Novo mesto
posavska ,6065285,ČREŠNJICE PRI CERKLJAH,Posest,Kmetijsko zemljišče,,14276.0,22000.0,"FLEKS nepremičnine, Gregor Jarkovič s.p."
posavska ,6162252,DEDNA GORA,Vikend,Bivalen,,66.0,40000.0,"Oridom nepremičnine, Ivan Orešnik s.p."
posavska ,6343955,DOBOVA,Stanovanje,trisobno,,93.0,100000.0,Zasebna ponudba
posavska ,6170601,DOBOVA,Poslovni prostor,Gostinski lokal,,216.5,140000.0,Atrium nepremičnine d.o.o.
posavska ,6170598,DOBOVA,Poslovni prostor,Pisarna,,368.0,80000.0,Atrium nepremičnine d.o.o.
posavska ,6260767,DOBOVA,Hiša,Samostojna,,368.0,80000.0,Vilmar nepremičnine d.o.o.
posavska ,6265669,DOBOVA,Posest,Zazidljiva,,734.0,29000.0,Zasebna ponudba
posavska ,6262597,DOBOVA,Posest,Zazidljiva,,750.0,35.0,"Agenti Celje, AŽ&MB Nerad d.o.o."
posavska ,6350132,DOBOVA,Posest,Zazidljiva,,932.0,30.0,Zasebna ponudba
posavska ,6158895,DOBOVA,Posest,Zazidljiva,,2916.0,60000.0,NOVA KBM d.d.
posavska ,6170455,DOBOVA,Posest,Zazidljiva,,2916.0,58320.0,Atrium nepremičnine d.o.o.
posavska ,6262599,DOBOVA,Posest,Zazidljiva,,4800.0,30.0,"Agenti Celje, AŽ&MB Nerad d.o.o."
posavska ,6359044,DOBOVA,Posest,Zazidljiva,,7012.0,500000.0,"Geodet Kralj, geodetske storitve in nepremičnine, Janez Kralj s.p."
posavska ,5443985,DOBOVA,Posest,Nezazidljiva,,14540.0,320000.0,"Mercator, d.d., Sektor razvoj in dezinvestije"
posavska ,6326087,"DOBOVA, CVETNA ULICA",Posest,Zazidljiva,,1640.0,25.0,Zasebna ponudba
posavska ,6211797,"DOBOVA, GABRJE",Hiša,Samostojna,,92.4,29000.0,"STAN nepremičnine d.o.o., Ljubljana"
posavska ,6158894,"DOBOVA, KAPELSKA ULICA 1",Poslovni prostor,Gostinski lokal,,216.5,220000.0,NOVA KBM d.d.
posavska ,6279157,DOBRAVA OB KRKI,Posest,Zazidljiva,,3715.0,49500.0,"NOVDOM Nepremičnine, Aleš Novak s.p."
posavska ,5583348,"DOLENJA PIROŠICA, CERKLJE OB KRKI",Hiša,Atrijska,,240.0,290000.0,Zasebna ponudba
posavska ,6315219,DOLENJA VAS PRI ARTIČAH,Vikend,Bivalen,,57.27,40000.0,Nepremičnine-Sanja Radivojević s.p.
posavska ,6267394,DOLENJI BOŠTANJ,Posest,Za investicijo,,1977.0,55.0,AXA 1995 d.o.o. PE nepremičnine Krško
posavska ,6338107,DOLENJI LESKOVEC,Hiša,Samostojna,,46.0,37000.0,Kapitelj nepremičnine d.o.o.
posavska ,6347846,DOLNJE BREZOVO,Posest,Zazidljiva,,824.0,24800.0,"NOVDOM Nepremičnine, Aleš Novak s.p."
posavska ,6346352,DOLNJE BREZOVO,Posest,Zazidljiva,,833.0,26499.0,Zasebna ponudba
posavska ,6347930,DOLNJE BREZOVO,Posest,Zazidljiva,,1300.0,20800.0,"NOVDOM Nepremičnine, Aleš Novak s.p."
posavska ,6214014,DRAMLJA,Posest,Zazidljiva,,3234.0,69000.0,Nepremičnine-Sanja Radivojević s.p.
posavska ,6154686,DRENOVEC PRI BUKOVJU,Hiša,Samostojna,,63.31,35000.0,Nepremičnine-Sanja Radivojević s.p.
posavska ,6271318,DRENOVEC PRI BUKOVJU,Hiša,Samostojna,,258.6,157000.0,Nepremičnine-Sanja Radivojević s.p.
posavska ,6023543,DRENOVEC PRI BUKOVJU,Posest,Zazidljiva,,3422.0,7000.0,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. "
posavska ,6309787,DRENOVEC PRI LESKOVCU,Hiša,Samostojna,,40.0,15000.0,Nepis d.o.o.
posavska ,6368957,DRUŠČE,Vikend,Zidan,,48.0,17700.0,Zasebna ponudba
posavska ,6150761,DVORCE,Posest,Zazidljiva,,1949.0,30000.0,"NOVDOM Nepremičnine, Aleš Novak s.p."
posavska ,6290533,"DVORCE, OB ASFALTIRANI CESTI",Posest,Zazidljiva,,2184.0,49000.0,Zasebna ponudba
posavska ,6365031,GAZICE,Vikend,Bivalen,,57.5,43000.0,Zasebna ponudba
posavska ,6354246,GAZICE,Posest,Drugo,,1404.0,22000.0,Zasebna ponudba
posavska ,6245030,"GAZICE, OB REKI KRKI",Posest,Zazidljiva,,1216.0,46000.0,Kvadrat nepremičnine d.o.o.
posavska ,6292388,GLOBOKO,Hiša,Samostojna,,154.0,149900.0,"Nepremičnine Prijatelj, svetovanje in nepremičninsko posredovanje d.o.o."
posavska ,5896882,GLOBOKO,Posest,Zazidljiva,,1420.0,35500.0,Nepremičnina posredovanje d.o.o.
posavska ,5896883,GLOBOKO,Posest,Zazidljiva,,1444.0,25.0,Nepremičnina posredovanje d.o.o.
posavska ,6277884,GLOGOV BROD,Posest,Zazidljiva,,4319.0,30.0,Zasebna ponudba
posavska ,6327937,GOLEK,Vikend,Lesen,,17.1,19500.0,"NOVDOM Nepremičnine, Aleš Novak s.p."
posavska ,6218907,"GOLEK, IVANDOL",Vikend,Bivalen,,32.5,35000.0,"NOVDOM Nepremičnine, Aleš Novak s.p."
posavska ,6352660,GORENJA PIROŠICA,Vikend,Zidan,,47.0,25000.0,"FLEKS nepremičnine, Gregor Jarkovič s.p."
posavska ,6357512,GORENJA PIROŠICA,Vikend,Drugo,,59.0,42000.0,"NOVDOM Nepremičnine, Aleš Novak s.p."
posavska ,6360418,GORENJI LESKOVEC,Počitniški objekt,Drugo,,52.3,34900.0,AXA 1995 d.o.o. PE nepremičnine Krško
posavska ,6309265,"HRASTEK, ŠUTNA",Vikend,Bivalen,,144.6,95000.0,Nepremičnine-Sanja Radivojević s.p.
posavska ,5906317,"IVANDOL, OB GLAVNI CESTI",Posest,Zazidljiva,,1824.0,10500.0,SKYNEP nepremičnine d.o.o.
posavska ,6358010,JABLANICA,Vikend,Zidan,,50.0,10600.0,Zasebna ponudba
posavska ,6202497,"JABLANICA, BOŠTANJ",Hiša,Samostojna,,104.0,15000.0,"Oridom nepremičnine, Ivan Orešnik s.p."
posavska ,6343530,"JABLANICA, BOŠTANJ",Vikend,Bivalen,,165.3,38000.0,"Oridom nepremičnine, Ivan Orešnik s.p."
posavska ,6177631,"JABLANICA, ZAVINE",Vikend,Lesen,,20.0,15000.0,"Oridom nepremičnine, Ivan Orešnik s.p."
posavska ,6359246,JERESLAVEC,Posest,Zazidljiva,,3725.0,150000.0,"Geodet Kralj, geodetske storitve in nepremičnine, Janez Kralj s.p."
posavska ,6367224,JESENICE,Poslovni prostor,Skladišče,,1415.0,320000.0,Global šport d.o.o.
posavska ,6323831,JESENICE,Posest,Zazidljiva,,18555.0,24.0,"Geodet Kralj, geodetske storitve in nepremičnine, Janez Kralj s.p."
posavska ,6356018,"JESENICE, NA DOLENJSKEM",Posest,Drugo,,296.0,4100.0,"Mercator, d.d., Sektor razvoj in dezinvestije"
posavska ,6091860,"JESENICE, NA DOLENJSKEM",Hiša,Samostojna,,346.0,60000.0,Nepremičnine-Sanja Radivojević s.p.
posavska ,6092022,"JESENICE, NA DOLENJSKEM",Posest,Zazidljiva,,1000.0,13.0,TA-BU nepremičnine d.o.o.
posavska ,6319330,"JESENICE, NA DOLENJSKEM",Posest,Zazidljiva,,18555.0,23.0,"MANA nepremičnine, Marina Nagelj s.p."
posavska ,6213204,"JESENICE, NOVA VAS PRI MOKRICAH",Hiša,Samostojna,,240.0,83000.0,TA-BU nepremičnine d.o.o.
posavska ,6112859,KAL PRI KRMELJU,Vikend,Zidan,,208.8,9000.0,"Oridom nepremičnine, Ivan Orešnik s.p."
posavska ,6104822,KAPELE,Hiša,Samostojna,,434.0,142000.0,"NOVDOM Nepremičnine, Aleš Novak s.p."
posavska ,5872249,KAPELE,Hiša,Samostojna,,550.0,142000.0,"FLEKS nepremičnine, Gregor Jarkovič s.p."
posavska ,6104824,KAPELE,Posest,Zazidljiva,,1650.0,22000.0,"NOVDOM Nepremičnine, Aleš Novak s.p."
posavska ,5872289,KAPELE,Posest,Zazidljiva,,3176.0,13.85,"FLEKS nepremičnine, Gregor Jarkovič s.p."
posavska ,6345423,KAPELE,Posest,Kmetijsko zemljišče,,4867.0,9900.0,Zasebna ponudba
posavska ,6143910,"KARLČE, NAD RIBNIKOM",Vikend,Zidan,,68.0,24000.0,"Lobodas, posredništvo in storitve d.o.o."
posavska ,6085172,KOČARIJA,Vikend,Zidan,,27.0,35000.0,NNRN nepremičnine d.o.o. Novo mesto
posavska ,5964609,KOČARIJA,Hiša,Drugo,,199.0,45000.0,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. "
posavska ,6347127,KOMPOLJE,Poslovni prostor,Delavnica,,1240.5,290000.0,PRO-REM d.o.o. - v likvidaciji
posavska ,6319014,KOPRIVNICA,Vikend,Zidan,,103.6,43000.0,NNRN nepremičnine d.o.o. Novo mesto
posavska ,6144861,"KOPRIVNICA, 36, UE KRŠKO",Hiša,Samostojna,,90.0,19900.0,Zasebna ponudba
posavska ,6301087,KORITNO,Vikend,Zidan,,46.0,26000.0,Zasebna ponudba
posavska ,6366642,KOSTANJEVICA NA KRKI,Hiša,Samostojna,,194.6,130000.0,NNRN nepremičnine d.o.o. Novo mesto
posavska ,6264316,KOSTANJEVICA NA KRKI,Poslovni prostor,Gostinski lokal,,521.0,200000.0,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. "
posavska ,6321000,KOSTANJEVICA NA KRKI,Posest,Zazidljiva,,695.0,30000.0,Kvadrat nepremičnine d.o.o.
posavska ,6351108,KOSTANJEVICA NA KRKI,Posest,Zazidljiva,,695.0,29999.0,Zasebna ponudba
savinjska,6340873,CELJE,Stanovanje,dvosobno,,56.47,127560.0,"Agenti Celje, AŽ&MB Nerad d.o.o."
savinjska,6361444,"CELJE, HUDINJA",Stanovanje,dvosobno,,56.4,137500.0,SGP Graditelj d.d.
savinjska,6316649,"HUDINJA, ROGLA",Hiša,Samostojna,,115.0,155000.0,Premium nepremičnine d.o.o.
savinjska,6318834,MOZIRJE,Stanovanje,štirisobno,,98.5,180000.0,SGP Graditelj d.d.
savinjska,6325560,"PLANINA NA POHORJU, ROGLA",Hiša,Samostojna,,81.8,109000.0,Premium nepremičnine d.o.o.
savinjska,6367906,PREBOLD,Hiša,Samostojna,,110.0,189000.0,"Center nepremičnin, Geoprojekt, Geodetske storitve, projektiranje, inženiring, nepremičnine d.o.o."
savinjska,6359675,"PROSENIŠKO, ŠENTJUR",Poslovni prostor,Prostor za storitve,,181.0,195000.0,Premium nepremičnine d.o.o.
savinjska,6367011,RADEGUNDA,Počitniški objekt,Apartma,,52.1,112197.0,CSLO Regionalna d.o.o.
savinjska,6367014,RADEGUNDA,Počitniški objekt,Apartma,,69.6,153995.0,CSLO Regionalna d.o.o.
savinjska,6367016,RADEGUNDA,Počitniški objekt,Apartma,,191.7,404444.0,CSLO Regionalna d.o.o.
savinjska,6366366,SLOVENSKE KONJICE,Hiša,Samostojna,,250.0,299000.0,Zasebna ponudba
savinjska,6367219,ŠEMPETER V SAVINJSKI DOLINI,Hiša,Samostojna,,213.0,199000.0,KAPITOL posredovanje d.o.o.
savinjska,6359094,"ŠKALE, HRASTOVEC",Posest,Za investicijo,,870.0,26100.0,Mestna občina Velenje
savinjska,6358107,ŠKOFJA VAS,Stanovanje,dvosobno,,51.0,45000.0,Bajtiga poslovanje z nepremičninami d.o.o.
savinjska,6087476,VELENJE,Poslovni prostor,Večji poslovni kompleks,,4144.0,1980000.0,"DUTB, d.d."
savinjska,6307818,"VELENJE, CENTER MESTA",Poslovni prostor,Neživilska trgovina,,203.43,69000.0,Studio Vida d.o.o.
savinjska,6359104,"VELENJE, POSLOVNA CONA STARA VAS",Posest,Za investicijo,,3351.0,43.0,Mestna občina Velenje
savinjska,6359097,VINSKA GORA,Posest,Za investicijo,,390.0,33.0,Mestna občina Velenje
savinjska,6197627,ANDRAŽ NAD POLZELO,Posest,Zazidljiva,,750.0,50000.0,HABIT d.o.o.
savinjska,6365517,"ANDRAŽ NAD POLZELO, SLOVENIJA",Posest,Zazidljiva,,2150.0,90000.0,Zasebna ponudba
savinjska,6001186,ARCLIN,Posest,Zazidljiva,,789.0,22000.0,"Dominos d.o.o., PE Ljubljana"
savinjska,6193606,"ARCLIN, OBROBJE VOJNIKA",Posest,Za investicijo,,4000.0,45.0,"Center nepremičnin, Geoprojekt, Geodetske storitve, projektiranje, inženiring, nepremičnine d.o.o."
savinjska,6193603,"ARCLIN, OBROBJE VOJNIKA",Posest,Zazidljiva,,4000.0,45.0,"Center nepremičnin, Geoprojekt, Geodetske storitve, projektiranje, inženiring, nepremičnine d.o.o."
savinjska,6193601,"ARCLIN, PRI VOJNIKU",Posest,Zazidljiva,,800.0,60.0,"Center nepremičnin, Geoprojekt, Geodetske storitve, projektiranje, inženiring, nepremičnine d.o.o."
savinjska,6365286,"ARCLIN, VOJNIK",Hiša,Samostojna,,126.0,165000.0,"Agenti Celje, AŽ&MB Nerad d.o.o."
savinjska,6323417,ARJA VAS,Poslovni prostor,Pisarna,,180.2,205000.0,"Agenti Celje, AŽ&MB Nerad d.o.o."
savinjska,6348737,ARJA VAS,Posest,Kmetija,,194.0,199000.0,Atrium nepremičnine d.o.o.
savinjska,6305616,"ARJA VAS, ARNOVSKI GOZD LIDL",Posest,Za investicijo,,6563.0,65.0,Zasebna ponudba
savinjska,6266458,BABNA GORA,Hiša,Samostojna,,54.3,49000.0,"Agenti Celje, AŽ&MB Nerad d.o.o."
savinjska,6266454,BABNA GORA,Vikend,Zidan,,54.3,49000.0,"Agenti Celje, AŽ&MB Nerad d.o.o."
savinjska ,6288667,"CELJE, LAVA",Hiša,Samostojna,,201.0,240000.0,"Nepremičninska družba, d.o.o., PE RE/MAX Premium"
savinjska ,6182855,"CELJE, LAVA - OSTROŽNO",Poslovni prostor,Večji poslovni kompleks,,2155.0,550000.0,BK NEP d.o.o.
savinjska ,6370523,"CELJE, LAVA, PUCOVA ULICA",Stanovanje,enosobno,,40.8,79000.0,Zasebna ponudba
savinjska ,6263945,"CELJE, LEVEC 32",Hiša,Samostojna,,105.9,85000.0,"Real-fin posredovanje z nepremičninami d.o.o., PE Celje"
savinjska ,6370772,"CELJE, LISCE",Hiša,Samostojna,,330.0,450000.0,Zasebna ponudba
savinjska ,6135889,"CELJE, LOPATA",Hiša,Samostojna,,230.0,425000.0,Borza nepremičnin d.o.o.
savinjska ,6371159,"CELJE, MARIBORSKA 24",Poslovni prostor,Pisarna,,193.01,63000.0,"Nacionalni laboratorij za zdravje, okolje in hrano"
savinjska ,6140491,"CELJE, MARIBORSKA CESTA, NASPROTI CITY CENTRA",Hiša,Samostojna,,380.0,230000.0,KAPITOL posredovanje d.o.o.
savinjska ,6366435,"CELJE, MIKLOŠIČEVA ULICA 1A",Poslovni prostor,Živilska trgovina,,54.0,100000.0,Maksimilijan d.o.o.
savinjska ,6332506,"CELJE, NA OTOKU",Stanovanje,trisobno,,61.6,130000.0,Zasebna ponudba
savinjska ,6358294,"CELJE, NOVA VAS",Poslovni prostor,Pisarna,,18.0,25000.0,"Center nepremičnin, Geoprojekt, Geodetske storitve, projektiranje, inženiring, nepremičnine d.o.o."
savinjska ,6214785,"CELJE, NOVA VAS",Poslovni prostor,Gostinski lokal,,28.1,35000.0,"K trade - Krajnc, d.o.o."
savinjska ,6356335,"CELJE, NOVA VAS",Poslovni prostor,Prostor za storitve,,49.0,110000.0,"Biro nepremičnin, Darko Fir s.p."
savinjska ,6320418,"CELJE, NOVA VAS, BAR GOLF",Poslovni prostor,Gostinski lokal,,96.5,85500.0,"Biro nepremičnin, Darko Fir s.p."
savinjska ,6240381,"CELJE, NOVI TRG",Garaža,Parkirno mesto,,13.0,6900.0,Rešer d.o.o. PE Rešer nepremičnine
savinjska ,6365759,"CELJE, NOVI TRG",Garaža,Parkirno mesto,,13.0,6500.0,Geopro d.o.o.
savinjska ,6203708,"CELJE, OB MARIBORSKI CESTI",Posest,Zazidljiva,,458.0,88000.0,"Real-fin posredovanje z nepremičninami d.o.o., PE Celje"
savinjska ,6278802,"CELJE, OB SAVINJI - PARTIZANSKA CESTA",Posest,Zazidljiva,,554.0,46000.0,"Nepremičninska družba, d.o.o., PE RE/MAX Premium"
savinjska ,6362360,"CELJE, OBLAKOVA ULICA 4",Stanovanje,štirisobno,,126.8,165000.0,Zasebna ponudba
savinjska ,6285987,"CELJE, ODLIČNA PRILOŽNOST",Poslovni prostor,Neživilska trgovina,,563.5,999000.0,"Stoja trade, d.o.o., Ljubljana"
savinjska ,6364068,"CELJE, OPEKARNIŠKA CESTA",Stanovanje,trisobno,,80.1,129900.0,"Real-fin posredovanje z nepremičninami d.o.o., PE Celje"
savinjska ,6369999,"CELJE, OSTROŽNO, C. NA 85B",Hiša,Samostojna,,190.0,315000.0,Zasebna ponudba
savinjska ,6332416,"CELJE, OSTROŽNO, NOVA VAS, NOVI TRG",Stanovanje,trisobno,,110.4,210000.0,Zasebna ponudba
savinjska ,6218529,"CELJE, OSTROŽNO, PRVOMAJSKA ULICA",Hiša,Dvojček,,193.7,222000.0,"ENOTA real estate, nepremičninsko posredovanje, Eva Golc, s.p"
savinjska ,6357325,"CELJE, OTOK",Stanovanje,štirisobno,,115.0,133000.0,Zasebna ponudba
savinjska ,6363061,"CELJE, OTOK TRUBARJEVA ULICA",Stanovanje,dvosobno,,55.0,115000.0,Zasebna ponudba
savinjska ,6272971,"CELJE, OZKA ULICA 3",Stanovanje,Drugo,,85.0,122000.0,Bajtiga poslovanje z nepremičninami d.o.o.
savinjska ,6013802,"CELJE, OŽJE SREDIŠČE MESTA",Poslovni prostor,Večji poslovni kompleks,,5578.1,3900000.0,Deželna banka Slovenije d.d.
savinjska ,6361834,"CELJE, PLAVA LAGUNA",Stanovanje,trisobno,,70.6,118000.0,"Biro nepremičnin, Darko Fir s.p."
savinjska ,6365246,"CELJE, PLAVA LAGUNA",Stanovanje,trisobno,,72.0,118000.0,Geopro d.o.o.
savinjska ,6362485,"CELJE, POHORSKA 6",Stanovanje,dvosobno,,61.42,79990.0,Zasebna ponudba
savinjska ,6206799,"CELJE, POLULE",Posest,Kmetijsko zemljišče,,5584.0,15000.0,"Center nepremičnin, Geoprojekt, Geodetske storitve, projektiranje, inženiring, nepremičnine d.o.o."
savinjska ,6298893,"CELJE, POLULE",Posest,Zazidljiva,,6164.0,190000.0,Agencija Nera d.o.o.
savinjska ,6367877,"CELJE, PREŠERNOVA 9",Stanovanje,enosobno,,50.0,100000.0,Bajtiga poslovanje z nepremičninami d.o.o.
savinjska ,6287472,"CELJE, PROIZVODNO - SKLADIŠČNI PROSTORI",Poslovni prostor,Prostor za storitve,,1392.0,1429000.0,"Stoja trade, d.o.o., Ljubljana"
savinjska ,5716444,"CELJE, RAZLAGOVA ULICA",Poslovni prostor,Prostor za storitve,,103.0,950.0,Maksimilijan d.o.o.
savinjska ,6255247,"CELJE, SKALNA KLET, POD GRADOM",Hiša,Dvojček,,262.0,146000.0,"ENOTA real estate, nepremičninsko posredovanje, Eva Golc, s.p"
savinjska ,6370069,"CELJE, SKALNE VILE - JOŽEFOV HRIB",Stanovanje,dvosobno,,109.5,155000.0,"Real-fin posredovanje z nepremičninami d.o.o., PE Celje"
savinjska ,6338447,"CELJE, SLOMŠKOV TRG - MESTNO JEDRO",Hiša,Samostojna,,267.0,329000.0,"Real-fin posredovanje z nepremičninami d.o.o., PE Celje"
savinjska ,6366977,"CELJE, SLOVENIJA",Poslovni prostor,Gostinski lokal,,116.0,67990.0,Zasebna ponudba
savinjska ,6323610,"CELJE, SONČNI PARK",Hiša,Samostojna,,276.0,195000.0,KAPITOL posredovanje d.o.o.
savinjska ,6358858,"CELJE, SPODNJA HUDINJA",Stanovanje,trisobno,,64.5,91000.0,Zasebna ponudba
savinjska ,6225131,"CELJE, SPODNJA HUDINJA",Posest,Zazidljiva,,720.0,57000.0,Zasebna ponudba
savinjska ,6366350,"CELJE, STROGI CENTER, GLAVNI TRG",Stanovanje,trisobno,,110.0,510.0,KAPITOL posredovanje d.o.o.
savinjska ,6326547,"CELJE, ŠENTJUNGERT",Hiša,Samostojna,,100.0,75000.0,Zasebna ponudba
savinjska ,6260735,"CELJE, ŠKOFJA VAS",Hiša,Samostojna,,292.0,179000.0,Borza nepremičnin d.o.o.
savinjska ,6033560,"CELJE, ŠMARTINSKO JEZERO",Posest,Zazidljiva,,799.0,49999.0,Borza nepremičnin d.o.o.
savinjska ,6287056,"CELJE, ŠTORE",Poslovni prostor,Kombiniran prostor,,236.0,52000.0,Rocco nepremičnine d.o.o.
savinjska ,6347250,"CELJE, TEHNOPOLIS",Poslovni prostor,Prostor za storitve,,223.6,1300.0,Biral d.o.o.
savinjska ,6236843,"CELJE, TRNOVLJE",Poslovni prostor,Prostor za storitve,,616.0,1000000.0,Bajtiga poslovanje z nepremičninami d.o.o.
savinjska ,6362630,"CELJE, TRNOVLJE PRI CELJU",Hiša,Samostojna,,130.0,185055.0,"Real-fin posredovanje z nepremičninami d.o.o., PE Celje"
